headword_iast	headword_slp1	entry_id	page	body
atha	aTa	118	114-a	"{@átha@}¦ ({@áthā,@} <ls n=""wg,248"">248a</ls>), {%<ab>adv.</ab> expresses a sequence,%} {%temporal or resultant:%} then; so; so then; accordingly; thereupon; <div n=""2""/>{@—1.@} {%temporal:%} {%<ab>e. g.</ab>%} {@áti drava, áthā…úpehi,@} run past, and then go unto…, <ls n=""lan,83,18"">83<sup>18</sup></ls>; {%in apodosis after%} {@yadā́,@} <ls n=""lan,84,5, 6, 7"">84<sup>5, 6, 7</sup></ls>, <ls n=""lan,96,22"">96<sup>22</sup></ls>; <div n=""2""/>{@—2.@} {%resultant: <ab>e. g.</ab>%} {@marúdbhiḥ @} <lbinfo n=""ma-rúdbhiḥ""/> {@sakhyáṃ te astu, átha jayāsi,@} make friends with the Maruts, and then (if thou dost) thou shalt conquer, <ls n=""lan,82,2"">82<sup>2</sup></ls><ab>N.</ab>; <div n=""2""/>{@—3.@} {%very frequent as a simple continuative:%} now; so; then; {%usually at beginning of sentence%} <lbinfo n=""sen-tence%""/> ({%<ab>e. g.</ab>%} <ls n=""lan,20,1"">20<sup>1</sup></ls>) {%or śloka%} ({%<ab>e. g.</ab>%} <ls n=""lan,2,6"">2<sup>6</sup></ls>); {%sometimes%} {%within the śloka%} ({%<ab>e. g.</ab>%} <ls n=""lan,3,14"">3<sup>14</sup></ls>); {%exceptionally at%} {%the end,%} <ls n=""lan,13,9"">13<sup>9</sup></ls>; {%at beginning of section or book,%} now, <ls n=""lan,98,16"">98<sup>16</sup></ls>; here beginneth ({%<ab>cf.</ab>%} {@íti@}), <ls n=""lan,1,1"">1<sup>1</sup></ls>; {%sometimes much attenuated in meaning; often%} {%almost equivalent to a capital letter, to mark%} {%the beginning of a new clause, <ab>e. g.</ab>%} <ls n=""lan,94,18"">94<sup>18</sup></ls>; {%connecting %} <lbinfo n=""con-necting""/> {%parts of sentence,%} <ls n=""lan,4,11"">4<sup>11</sup></ls>; <div n=""2""/>{@—4.@} {%pleonastically %} <lbinfo n=""pleonas-tically""/> {%<ab>w.</ab>%} {@tatas,@} <ls n=""lan,13,9"">13<sup>9</sup></ls>; {%mere verse-filler,%} <ls n=""lan,10,19"">10<sup>19</sup></ls>; <div n=""2""/>{@—5.@} {@átho,@} {%<ab>i. e.</ab>%} {@átha u,@} and also, <ls n=""lan,90,16"">90<sup>16</sup></ls>; <div n=""2""/>{@—6.@} {%serving as a%} point d'appui {%for an enclitic,%} {%which may thus precede its word: <ab>e. g.</ab>%} {@devo,@} {@‘tha vā yakṣas,@} a god or a Yaksha, {%instead%} {%of%} devo, {@yakṣo vā,@} <ls n=""lan,8,18"">8<sup>18</sup></ls>; {%so%} <ls n=""lan,2,12"">2<sup>12</sup></ls>; {%in this use,%} {@vā: atha vā::@} que: atque; {%<ab>cf.</ab>%} <ls n=""lan,27,21"">27<sup>21</sup></ls>; {%<ab>cf.</ab>%} {@vā;@} <div n=""2""/>{@—7.@} {@atha vā,@} or rather, <ls n=""lan,26,7"">26<sup>7</sup></ls><ab>N.</ab> [<ab>pron.</ab> root {@a,@} <ls n=""wg,1101"">1101,</ls> <ls n=""wg,502"">502</ls>; later form of {@ádhā@} (which is more common in the Veda): <ab>cf.</ab> <ab>Lat.</ab> {%at,%} ‘then, further, but.’]"
ad	ad	119	114-a	"{@√ad@}¦ ({@átti; atsyáti; áttum@}). eat; consume. [<ab>cf.</ab> <lang n=""greek"">ἔδω</lang>, <ab>Lat.</ab> {%edo,%} <ab>AS.</ab> {%etan,%} <ab>Eng.</ab> {%eat:%} <ab>cf.</ab> anna.]"
ad	ad	120	114-a	{@ád,@}¦ {%<ab>vbl.</ab>%} eating, consuming, {%in <ab>cpds.</ab>%}
ada	ada	121	114-a	{@ada,@}¦ {%<ab>a.</ab>%} eating, {%in <ab>cpds.</ab>%} [{@√ad.@}]
adaṃṣṭrin	adaMzwrin	122	114-a	{@a-daṃṣṭrin,@}¦ {%<ab>a.</ab>%} without tusks {%or%} large teeth.
adatta	adatta	123	114-a	{@á-datta,@}¦ {%<ab>a.</ab>%} not given.
adantajāta	adantajAta	124	114-a	"{@a-dantajāta,@}¦ {%<ab>a.</ab>%} not having teethed. [‘not having grown teeth,’ for {@a-jātadanta.@} <lbinfo n=""a-jāta-danta.""/> ]"
adas	adas	125	114-a	"{@adás@}¦ [<ls n=""wg,501"">501]</ls>, {%<ab>pron.</ab>%} yon, yonder, that, that there, {%in opposition to the one here or just%} {%mentioned: <ab>e. g.</ab>%} {@asau,@} <ls n=""lan,22,7"">22<sup>7</sup></ls>, that one (the traveller--{%last mentioned at%} <ls n=""lan,20,19"">20<sup>19</sup></ls>); {%so%} <ls n=""lan,31,10"">31<sup>10</sup></ls>; {@asāv amutra, ayam asmin,@} that one in that world, this one in this, <ls n=""lan,103,7"">103<sup>7</sup></ls>; that one ({%<ab>correl.</ab>%} {@ya@}), <ls n=""lan,7,6"">7<sup>6</sup></ls>, <ls n=""lan,37,11"">37<sup>11</sup></ls>; {%as designation of persons %} <lbinfo n=""per-sons""/> {%not to be named,%} so-and-so, <ab>N.</ab> or M.; [Page114-b+ 50] {@asāv aham,@} I am so-and-so, <ls n=""lan,61,14"">61<sup>14</sup></ls>; <ls n=""lan,60,21"">60<sup>21</sup></ls>; <ls n=""lan,103,5"">103<sup>5</sup></ls>; {%follows at a distance the word to%} {%which it refers, thus emphasizing it,%} <ls n=""lan,23,1"">23<sup>1</sup></ls>. [see <ls n=""wg,501"">501</ls> and <ls n=""wg,503"">503.</ls>]"
aditi	aditi	126	114-b	"{@áditi,@}¦ {%<ab>a.</ab>%} without bond {%or%} limit; infinite; {%as%} {%<ab>f.</ab>%} infinity, the endless heaven, <ls n=""lan,79,19"">79<sup>19</sup></ls>; infinity, <lbinfo n=""infin-ity,""/>  {%personified as a goddess,%} Aditi, <ls n=""lan,75,8"">75<sup>8</sup></ls>. [apparently {@a + *diti,@} <ab>acct</ab>, <ls n=""wg,1304"">1304a<sup>2</sup></ls>: {@diti,@} ‘bond,’ would be a <ab>reg.</ab> <ab>deriv.</ab> of {@√3dā,@} ‘bind,’ but does not occur as such, although there is a word {@díti,@} <ab>q. v.</ab>, of quite different <ab>mg</ab> and origin.]"
adīna	adIna	127	114-b	{@a-dīna,@}¦ {%<ab>a.</ab>%} not depressed.
adīnātman	adInAtman	128	114-b	"{@adīnātman,@}¦ {%<ab>a.</ab>%} with cheerful spirit, undaunted. <lbinfo n=""un-daunted.""/>  [{@ātman.@}]"
adurmaṅgala	adurmaNgala	129	114-b	"{@á-durmaṅgala,@}¦ {%<ab>f.</ab>%} {@-ī,@} {%<ab>a.</ab>%} bringing no bad luck. [for {{deelension->declension||20210219|Dr. Sampada Savardekar|https://github.com/sanskrit-lexicon/csl-corrections/issues/52|}}, <ab>cf.</ab> {@sumaṅgála,@} {@-galī́,@} and <ls n=""wg,355"">355b</ls>.]"
adṛṣṭa	adfzwa	130	114-b	{@a-dṛ́ṣṭa,@}¦ {%<ab>a.</ab>%} unseen, unnoticed. [{@√dṛś.@}]
adṛṣṭakāma	adfzwakAma	131	114-b	{@adṛṣṭa-kāma,@}¦ {%<ab>m.</ab>%} love for one not yet seen.
adeva	adeva	132	114-b	"{@a-devá,@}¦ {%<ab>m.</ab>%} non-god, who is no god. [<ls n=""wg,1288"">1288a<sup>4</sup></ls>.]"
adbhis	adBis	133	114-b	"{@adbhís,@}¦ {%see%} <ls n=""wg,393"">393</ls>."
adbhuta	adButa	134	114-b	"{@ádbhuta,@}¦ {%<ab>a.</ab>%} wonderful; {%as <ab>n.</ab>%} wonder. [despite {@anatidbhuta,@} <ab>prob.</ab> from {@at(i)bhūta,@} <lbinfo n=""at(i)-bhūta,""/> ‘transcending what has existed,’ <ls n=""wg,1310"">1310a</ls>: <ab>cf.</ab> {@ambara.@}]"
adbhutarūpa	adButarUpa	135	114-b	{@ádbhuta-rūpa,@}¦ {%<ab>a.</ab>%} having wonderful beauty.
adya	adya	136	114-b	"{@adyá,@}¦ {%<ab>adv.</ab>%} to-day; {@adya niśi,@} in this night (just past), <ls n=""lan,51,8"">51<sup>8</sup></ls>; now; {@adya yāvat,@} until now; {@adya_ārabhya,@} from now on. [perhaps  <lbinfo n=""[per-haps""/> from {@*a-dyavi,@} ‘on this day,’ <ls n=""wg,1122"">1122f</ls>, see dyu: <ab>cf.</ab> <ab>Lat.</ab> {%ho-die,%} ‘to-day.’]"
adravya	adravya	137	114-b	{@a-dravya,@}¦ {%<ab>n.</ab>%} non-thing, unworthy object.
adri	adri	138	114-b	{@ádri,@}¦ {%<ab>m.</ab>%} rock; stone; {%<ab>esp.</ab>%} Soma-stone (for bruising the Soma); missile stone.
adrivant	adrivant	139	114-b	{@adrivant,@}¦ {%<ab>a.</ab>%} having {%or%} armed with the hurling-stone.
adha	aDa	140	114-b	"{@ádha@}¦ ({@ádhā,@} <ls n=""wg,248"">248a</ls>), {%Vedic <ab>adv.</ab> expressing a%} {%sequence:%} then, so, <ls n=""lan,79,8"">79<sup>8</sup></ls>; so then, <ls n=""lan,89,18"">89<sup>18</sup></ls>; {@adha yad,@} just then when, <ls n=""lan,76,14"">76<sup>14</sup></ls>; (then, {%<ab>i. e.</ab>%} besides, {%<ab>i. e.</ab>%}) and, <ls n=""lan,77,18"">77<sup>18</sup></ls>, <ls n=""lan,78,6"">78<sup>6</sup></ls>. [<ls n=""wg,1104"">1104<sup>3</sup></ls>: <ab>cf.</ab> {@átha.@}]"
adhanya	aDanya	141	114-b	{@a-dhanya,@}¦ {%<ab>a.</ab>%} not rich; poor.
adhama	aDama	142	114-b	"{@adhamá@}¦ [<ls n=""wg,525"">525]</ls>, {%<ab>a.</ab>%} lowest; worst. [<ab>cf.</ab> {@adhas@} and <ls n=""wg,474"">474</ls>: <ab>cf.</ab> <ab>Lat.</ab> {%infimus,%} ‘lowest.’]"
adhara	aDara	143	114-b	"{@ádhara@}¦ [<ls n=""wg,525"">525]</ls>, {%<ab>a.</ab>%} lower. [<ab>cf.</ab> {@adhas@} and <ls n=""wg,474"">474</ls>: <ab>cf.</ab> <ab>Lat.</ab> {%inferus,%} ‘lower’; <ab>Eng.</ab> {%under.%}]"
adharma	aDarma	144	114-b	{@á-dharma,@}¦ {%<ab>m.</ab>%} unrighteousness.
adhaḥśāyin	aDaHSAyin	145	115-a	{@adhaḥ-śāyin,@}¦ {%<ab>a.</ab>%} lying low, {%<ab>i. e.</ab>%} sleeping on the ground.
adhas	aDas	146	115-a	{@adhás,@}¦ {%<ab>adv.</ab>%} below; down.
adhastāt	aDastAt	147	115-a	"{@adhástāt,@}¦ {%<ab>adv.</ab>%} below; {%as <ab>prep.</ab>, <ab>w.</ab> <ab>gen.</ab>%} [<ls n=""wg,1130"">1130]</ls>, under. [{@adhas,@} <ls n=""wg,1100"">1100b</ls>.]"
adhi	aDi	148	115-a	"{@ádhi,@}¦ {%<ab>adv.</ab>%} over, besides, in addition, <ls n=""lan,96,16"">96<sup>16</sup></ls>; {%as <ab>prep.</ab>%} above, over, on; {%<ab>w.</ab> <ab>instr.</ab>%} ({%of%} {@snú@} {%only%}), away over, <ls n=""lan,79,11"">79<sup>11</sup></ls>; {%<ab>w.</ab> <ab>abl.</ab>%} from, out of, <ls n=""lan,103,4"">103<sup>4</sup></ls>; {%<ab>w.</ab> <ab>loc.</ab>:%} over, <ls n=""lan,90,7"">90<sup>7</sup></ls>; on, <ls n=""lan,70,13"">70<sup>13</sup></ls>, <ls n=""lan,92,11"">92<sup>11</sup></ls>."
adhika	aDika	149	115-a	"{@adhika,@}¦ {%<ab>a.</ab>%} ({%like <ab>Eng.</ab>%} over {%in <ab>adj.</ab> uses%}) additional; <lbinfo n=""ad-ditional;""/>  surpassing the usual measure, superior, extraordinary; {%as <ab>n.</ab>%} surplus. [{@ádhi,@} <ls n=""wg,1222"">1222a</ls>.]"
adhikarūpavant	aDikarUpavant	150	115-a	{@adhika-rūpavant,@}¦ {%<ab>a.</ab>%} surpassingly {%or%} most beautiful.
adhikānurāga	aDikAnurAga	151	115-a	{@adhikānurāga,@}¦ {%<ab>m.</ab>%} superior affection {%or%} most affection. [anurāga.]
adhikāra	aDikAra	152	115-a	{@adhikāra,@}¦ {%<ab>m.</ab>%} authority; office; duties of office. [{@√1kṛ + adhi,@} ‘put over {%or%} in office.’]
adhijya	aDijya	153	115-a	"{@ádhijya,@}¦ {%<ab>a.</ab>%} having the bow-string up {%or%} on, {%<ab>i. e.</ab>%} strung. [{@2jyā́,@} <ls n=""wg,1305"">1305.</ls>]"
adhipa	aDipa	154	115-a	"{@adhi-pa,@}¦ {%<ab>m.</ab>%} lord; ruler. [‘over-keeper,’ <ls n=""wg,1289"">1289a</ls>: <ab>cf.</ab> <ls n=""wg,354"">354.</ls>]"
adhipati	aDipati	155	115-a	"{@ádhi-pati,@}¦ {%<ab>m.</ab>%} over-lord; sovereign. [<ls n=""wg,1289"">1289a</ls>.]"
adhipā	aDipA	156	115-a	"{@adhi-pā́@}¦ [<ls n=""wg,352"">352]</ls>, {%<ab>m.</ab>%} lord. [‘over-keeper,’ <ls n=""wg,1289"">1289a</ls>.]"
adhiṣṭhāna	aDizWAna	157	115-a	{@adhiṣṭhā́na,@}¦ {%<ab>n.</ab>%} standing-place; (of the soul) a dwelling-place {%or%} manifestation. [√sthā + adhi.]
adhunā	aDunA	158	115-a	{@adhunā́,@}¦ {%<ab>adv.</ab>%} now.
adhonivīta	aDonivIta	159	115-a	{@adho-nivīta,@}¦ {%<ab>a.</ab>%} having the sacred cord (worn) low. [{@adhas.@}]
adhyayana	aDyayana	160	115-a	"{@adhyayana,@}¦ {%<ab>n.</ab>%} reading; study, {%<ab>esp.</ab>%} of the Veda. [{@√i + adhi,@} <ls n=""wg,1150"">1150.</ls> 1a.]"
adhyāya	aDyAya	161	115-a	"{@adhyāya,@}¦ {%<ab>m.</ab>%} reading; study, {%<ab>esp.</ab>%} of the Veda; ({%like <ab>Eng.</ab>%} lesson), {%lectio,%} chapter, <ls n=""lan,56,16"">56<sup>16</sup></ls>, <ls n=""lan,58,15"">58<sup>15</sup></ls>, <ab>etc.</ab> [{@√i + adhi,@} <ls n=""wg,1148"">1148.</ls> 2.]"
adhvara	aDvara	162	115-a	"{@adhvará,@}¦ {%<ab>m.</ab>%} religious {%or%} liturgical service; <lbinfo n=""ser-vice;""/>  sacrifice, {%<ab>esp.</ab>%} Soma-sacrifice."
adhvarya	aDvarya	163	115-a	"{@√adhvarya@}¦ {@(adhvaryáti).@} perform sacrifice. <lbinfo n=""sac-rifice.""/>  [{@adhvara,@} <ls n=""wg,1059"">1059d</ls>.]"
adhvaryu	aDvaryu	164	115-a	"{@adhvaryú,@}¦ {%<ab>m.</ab>%} priest, who did the actual work of the sacrifice, and appears in the oldest period as companion of the hotṛ-- {%see%} {@ṛtvij.@} [{@√adhvarya,@} <ls n=""wg,1178"">1178h</ls>.]"
an	an	165	115-a	"{@an,@}¦ {%before consonants%} a, {%negative prefix.%} [<ls n=""wg,1121"">1121a</ls>; <ab>acct</ab>, <ls n=""wg,1288"">1288a</ls>, <ls n=""wg,1304"">1304a</ls>: <ab>cf.</ab> <lang n=""greek"">ἀν-, ἀ-</lang>, <ab>Lat.</ab> {%in-,%} <ab>Eng.</ab> {%un-.%}]"
an	an	166	115-b	"{@√an@}¦ ({@ániti@} [<ls n=""wg,631"">631]</ls>; {@ā́na; ā́niṣus; aniṣyáti;@} {@anitá; ánitum; -ánya@}). breathe, blow; live. [<ab>cf.</ab> {@anila,@} <lang n=""greek"">ἄνεμος</lang>, <ab>Lat.</ab> {%anima,%} ‘current  <lbinfo n=""‘cur-rent""/> of air’; <ab>Goth.</ab> {%an-an,%} ‘breathe.’] <div n=""p""/>{@+ pra,@} breathe."
ana	ana	167	115-b	{@aná,@}¦ {%<ab>pron.</ab> stem, see%} idam.
anagha	anaGa	168	115-b	{@an-agha,@}¦ {%<ab>a.</ab>%} faultless.
anaḍvah	anaqvah	169	115-b	"{@anaḍváh@}¦ [<ls n=""wg,404"">404]</ls>, {%<ab>m.</ab>%} bull. [‘cart-drawing,’ {@ánas + váh.@}]"
anadhigata	anaDigata	170	115-b	{@an-adhigata,@}¦ {%<ab>a.</ab>%} un-studied.
ananuṣṭhāna	ananuzWAna	171	115-b	"{@an-anuṣṭhāna,@}¦ {%<ab>n.</ab>%} non-observance, neglect. <lbinfo n=""neg-lect.""/>"
anantara	anantara	172	115-b	"{@an-antará,@}¦ <div n=""2""/>{@—1.@} {%<ab>a.</ab>%} having no interval; immediately adjoining; {@-am,@} {%<ab>adv.</ab>%} immediately  <lbinfo n=""imme-diately""/> afterwards, afterwards; thereupon; <div n=""2""/>{@—2.@} {%as <ab>n.</ab>%} non-interval, {%in%} {@sam-.@}"
anamīva	anamIva	173	115-b	"{@an-amīvá,@}¦ {%<ab>a.</ab>%} without sickness {%or%} trouble, well; {%as <ab>n.</ab>%} weal. [{@ámīvā,@} <ls n=""wg,1304"">1304a</ls>.]"
anarghya	anarGya	174	115-b	{@an-arghya,@}¦ {%<ab>a.</ab>%} not to be priced, priceless.
anarghyatva	anarGyatva	175	115-b	"{@anarghyatva,@}¦ {%<ab>n.</ab>%} pricelessness. [<ls n=""wg,1239"">1239.</ls>]"
anartha	anarTa	176	115-b	"{@an-artha,@}¦ {%<ab>m.</ab>%} non-advantage; disadvantage. <lbinfo n=""disadvan-tage.""/>"
anala	anala	177	115-b	{@anala,@}¦ {%<ab>m.</ab>%} fire.
anavadya	anavadya	178	115-b	{@an-avadyá,@}¦ {%<ab>a.</ab>%} not un-praiseworthy; blameless, faultless.
anavadyāṅga	anavadyANga	179	115-b	{@anavadyāṅga,@}¦ {%<ab>f.</ab>%} {@-ī,@} {%<ab>a.</ab>%} having a faultless body. [{@áṅga.@}]
anavekṣa	anavekza	180	115-b	{@an-avekṣa,@}¦ {%<ab>a.</ab>%} without any looking around; {@-am,@} {%<ab>adv.</ab>%} without looking around. [{@avekṣā.@}]
anavekṣamāṇa	anavekzamARa	181	115-b	{@an-avekṣamāṇa,@}¦ {%<ab>a.</ab>%} not looking around. [{@√īkṣ + ava.@}]
anaśru	anaSru	182	115-b	"{@an-aśrú,@}¦ {%<ab>a.</ab>%} without tears. [{@áśru,@} <ls n=""wg,1304"">1304a</ls>.]"
anaṣṭa	anazwa	183	115-b	{@a-naṣṭa,@}¦ {%<ab>a.</ab>%} not lost. [{@√1naś.@}]
anaṣṭapaśu	anazwapaSu	184	115-b	{@ánaṣṭa-paśu,@}¦ {%<ab>a.</ab>%} who loses nothing from his herd. [<ab>prop.</ab> ‘having a not lost herd.’]
anas	anas	185	115-b	{@ánas,@}¦ {%<ab>n.</ab>%} cart for heavy burden. [<ab>cf.</ab> <ab>Lat.</ab> {%onus,%} ‘burden.’]
anāgata	anAgata	186	115-b	{@án-āgata,@}¦ {%<ab>a.</ab>%} not arrived; not (yet) come, impending, future. [{@√gam + ā.@}]
anāgatavant	anAgatavant	187	115-b	"{@anāgatavant,@}¦ {%<ab>a.</ab>%} having to do with the future. [<ls n=""wg,1233"">1233.</ls>]"
anāgatavidhātṛ	anAgataviDAtf	188	115-b	{@anāgata-vidhātṛ,@}¦ {%<ab>m.</ab>%} arranger for the future; Forethought, name of a fish.
anāgas	anAgas	189	115-b	"{@án-āgas,@}¦ {%<ab>a.</ab>%} without sin. [<ab>acct</ab>, <ls n=""wg,1304"">1304a<sup>2</sup></ls>]."
anādhṛṣya	anADfzya	190	115-b	"{@an-ādhṛṣyá,@}¦ {%<ab>a.</ab>%} un-approachable. [<ab>acct</ab>, <ls n=""wg,1285"">1285.</ls>]"
anāmaya	anAmaya	191	115-b	{@an-āmayá,@}¦ {%<ab>a.</ab>%} without disease, healthy; {%as <ab>n.</ab>%} health.
anāmayitnu	anAmayitnu	192	115-b	{@an-āmayitnú,@}¦ {%<ab>a.</ab>%} not sickening; healing.
anāyudha	anAyuDa	193	116-a	"{@an-āyudhá,@}¦ {%<ab>a.</ab>%} weaponless; defenceless. [ā́yudha, <ls n=""wg,1304"">1304a</ls>.]"
anāruhya	anAruhya	194	116-a	{@an-āruhya,@}¦ {%<ab>grd.</ab>%} without going into (danger). [{@√ruh + ā.@}]
anila	anila	195	116-a	"{@anila,@}¦ {%<ab>m.</ab>%} wind. [{@√an,@} <ls n=""wg,1189"">1189.</ls>]"
aniviśamāna	aniviSamAna	196	116-a	"{@á-niviśamāna,@}¦ {%<ab>a.</ab>%} not going to rest. [<ab>acct</ab>, <ls n=""wg,1283"">1283.</ls>]"
aniveśana	aniveSana	197	116-a	"{@a-niveśaná,@}¦ {%<ab>a.</ab>%} having no resting-place, unsettled. [nivéśana, <ls n=""wg,1304"">1304a</ls>.]"
aniṣṭa	anizwa	198	116-a	"{@an-iṣṭa,@}¦ {%<ab>a.</ab>%} undesired; disagreeable; unapproved, <lbinfo n=""un-approved,""/>  unlawful. [{@√1iṣ.@}]"
aniṣṭacintana	anizwacintana	199	116-a	{@aniṣṭa-cintana,@}¦ {%<ab>n.</ab>%} the thinking about something unlawful.
aniṣṭvā	anizwvA	200	116-a	{@an-iṣṭvā,@}¦ {%<ab>grd.</ab>%} without sacrificing. [{@√yaj.@}]
anīka	anIka	201	116-a	"{@ánīka,@}¦ {%<ab>n.</ab>%} <div n=""2""/>{@—1.@} face; <div n=""2""/>{@—2.@} {%<ab>fig.</ab>%} appearance; <div n=""2""/>{@—3.@} of a hatchet (face, {%<ab>i. e.</ab>%}), sharp edge; <div n=""2""/>{@—4.@} front, {%and so, by synecdoche,%} troop. [so <ab>Lat.</ab> {%acies%} has <ab>mgs</ab> 3 and 4.]"
anītijña	anItijYa	202	116-a	"{@a-nītijña,@}¦ {%<ab>a.</ab>%} not knowing discreet conduct. <lbinfo n=""con-duct.""/>"
anu	anu	203	116-a	{@ánu,@}¦ {%<ab>prep.</ab>%} after, along, toward; {%<ab>w.</ab> <ab>acc.</ab>%} along {%or%} over; after, {%<ab>i. e.</ab>%} according to.
anugati	anugati	204	116-a	{@anugati,@}¦ {%<ab>f.</ab>%} a going after. [{@√gam + anu.@}]
anucara	anucara	205	116-a	{@anucará,@}¦ {%<ab>a.</ab>%} going after; {%as <ab>m.</ab>%} attendant; companion. [{@√car + anu.@}]
anujīvin	anujIvin	206	116-a	{@anu-jīvin,@}¦ {%<ab>a.</ab>%} living upon, dependent; {%as%} {%<ab>m.</ab>%} a dependent. [{@√jīv + anu.@}]
anutta	anutta	207	116-a	{@ánu-tta,@}¦ {%<ab>ppl.</ab> see%} {@√1dā + anu.@}
anutta	anutta	208	116-a	{@á-nutta,@}¦ {%<ab>a.</ab>%} un-moved, {%<ab>i. e.</ab>%} invincible. [{@√nud.@}]
anuttama	anuttama	209	116-a	{@anuttama,@}¦ {%<ab>a.</ab>%} most highest; best, most excellent; supreme. [<ab>lit.</ab> ‘most best,’ formal <ab>superl.</ab> to {@anuttara,@} which is itself logically a <ab>superl.</ab>]
anuttara	anuttara	210	116-a	{@an-uttara,@}¦ {%<ab>a.</ab>%} not having a superior, {%<ab>i. e.</ab>%} best. [for <ab>mg</ab>, <ab>cf.</ab> {@niḥśreyasa.@}]
anudita	anudita	211	116-a	{@án-udita,@}¦ {%<ab>a.</ab>%} not arisen. [{@√i + ud.@}]
anudyoga	anudyoga	212	116-a	{@an-udyoga,@}¦ {%<ab>m.</ab>%} non-exertion.
anunaya	anunaya	213	116-a	{@anunaya,@}¦ {%<ab>m.</ab>%} conciliation. [{@√nī + anu.@}]
anupakārin	anupakArin	214	116-a	{@an-upakārin,@}¦ {%<ab>a.</ab>%} not doing {%or%} unable to do a friendly service.
anupūrva	anupUrva	215	116-a	"{@anu-pūrva,@}¦ {%<ab>a.</ab>%} following the one preceding, <lbinfo n=""preced-ing,""/>  one after another; {@-ám,@} {%<ab>adv.</ab>%} in regular order. [<ls n=""wg,1310"">1310a</ls>.]"
anumati	anumati	216	116-a	{@ánumati,@}¦ {%<ab>f.</ab>%} approbation; favor (of gods to the pious); {%personified,%} Grace. [{@√man@} {@+ anu.@}]
anumāna	anumAna	217	116-a	{@anumāna,@}¦ {%<ab>n.</ab>%} the forming of a conception. [{@√1mā + anu,@} ‘conceive.’]
anurāga	anurAga	218	116-a	{@anurāga,@}¦ {%<ab>m.</ab>%} affection. [{@√raj + anu.@}]
anurodha	anuroDa	219	116-b	{@anurodha,@}¦ {%<ab>m.</ab>%} regard. [{@√1rudh + anu.@}]
anurodhin	anuroDin	220	116-b	{@anurodhin,@}¦ {%<ab>a.</ab>%} having (some) regard for. [{@√1rudh + anu.@}]
anulbaṇa	anulbaRa	221	116-b	"{@an-ulbaṇá,@}¦ {%<ab>a.</ab>%} not lumpy; smooth {%or%} perfect  <lbinfo n=""per-fect""/> (of a weft). [<ls n=""wg,1288"">1288a<sup>4</sup></ls>.]"
anuvṛtti	anuvftti	222	116-b	"{@anuvṛtti,@}¦ {%<ab>f.</ab>%} sequence, {%and so,%} continuance. <lbinfo n=""continu-ance.""/>  [{@√vṛt + anu.@}]"
anuvrata	anuvrata	223	116-b	"{@ánu-vrata,@}¦ {%<ab>a.</ab>%} acting according to the will {%or%} command (of another), obedient; devoted to, {%<ab>w.</ab> <ab>acc.</ab>%} [<ls n=""wg,272"">272]</ls>, <ls n=""lan,6,16"">6<sup>16</sup></ls>, <ls n=""lan,100,4"">100<sup>4</sup></ls>. [<ls n=""wg,1310"">1310a</ls>: <ab>cf.</ab> {@apavrata.@}]"
anuśaya	anuSaya	224	116-b	{@anuśaya,@}¦ {%<ab>m.</ab>%} repentance. [perhaps ‘that which lies down after one {%or%} follows one to his bed’: {@√śī + anu.@}]
anuṣṭhāna	anuzWAna	225	116-b	{@anuṣṭhāna,@}¦ {%<ab>n.</ab>%} devotion to, observance. [{@√sthā + anu.@}]
anuṣṭheya	anuzWeya	226	116-b	"{@anuṣṭheya,@}¦ {%<ab>grdv.</ab>%} to be accomplished. [see {@√sthā + anu,@} and <ls n=""wg,963"">963a</ls>.]"
anusaraṇa	anusaraRa	227	116-b	{@anusaraṇa,@}¦ {%<ab>n.</ab>%} a going after, a searching. [{@√sṛ + anu.@}]
anustaraṇa	anustaraRa	228	116-b	{@anustaraṇa,@}¦ {%<ab>a.</ab>%} strewing over, covering over; {%--<ab>f.</ab>%} {@anustáraṇī@} ({%<ab>sc.</ab>%} {@go@}), a cow, slaughtered at the funeral ceremony, and the pieces of which are used for covering over the corpse, limb by limb. [{@√stṛ +@} {@anu.@}]
anūcāna	anUcAna	229	116-b	"{@anūcāná,@}¦ {%see%} <ls n=""wg,807"">807</ls> {%and%} <ls n=""wg,784"">784.</ls>"
anṛta	anfta	230	116-b	"{@an-ṛta,@}¦ {%<ab>a.</ab>%} untrue; {@ánṛta,@} {%<ab>n.</ab>%} untruth; wrong. [{@ṛtá,@} <ls n=""wg,1288"">1288a</ls>.]"
aneka	aneka	231	116-b	{@an-eka,@}¦ {%<ab>a.</ab>%} not one, {%<ab>i. e.</ab>%} more than one; many.
anekadhā	anekaDA	232	116-b	"{@anekadhā,@}¦ {%<ab>adv.</ab>%} many times. [<ls n=""wg,1104"">1104.</ls>]"
anekaśas	anekaSas	233	116-b	"{@anekaśas,@}¦ {%<ab>adv.</ab>%} in large numbers. [<ls n=""wg,1106"">1106.</ls>]"
anedya	anedya	234	116-b	"{@á-nedya,@}¦ {%<ab>a.</ab>%} not to be blamed; blameless. <lbinfo n=""blame-less.""/>  [<ab>acct</ab>, <ls n=""wg,1285"">1285a</ls>.]"
anenas	anenas	235	116-b	"{@an-enás,@}¦ {%<ab>a.</ab>%} free from guilt. [{@énas,@} <ls n=""wg,1304"">1304a</ls>.]"
